1130,Clevie Harnott,charnott3l
1131,Adolf Judge,ajudge3m
1132,Aimil Ashforth,aashforth3n
1133,Brendis Canland,bcanland3o
1134,Sullivan Bladge,sbladge3p
1135,Price Speedin,pspeedin3q
1136,Glenn Foxall,gfoxall3r
1137,Saidee Goding,sgoding3s
1138,Conroy Kaindl,ckaindl3t
1139,Hollis Le Teve,hle3u
1140,Torr Kindleysides,tkindleysides3v
1141,Roxana Mainz,
1142,Judon Millier,jmillier3x
1143,Carol-jean De Ambrosi,cde3y
1144,Tore McConnulty,tmcconnulty3z
1145,Simeon Greenshields,sgreenshields40
1146,Gnni Fielders,gfielders41
1147,Janine McFaul,jmcfaul42
1148,Teresa Dumbar,tdumbar43
1149,Emeline Kenworthy,ekenworthy44
1150,Bert Deware,bdeware45
1151,Tedie Patise,tpatise46
1152,Bing Coldrick,bcoldrick47
1153,Lyndsie Drohun,
1154,Merrielle McVanamy,mmcvanamy49
1155,Malchy Arnaudi,marnaudi4a
1156,Joann Meaden,jmeaden4b
1157,Kleon Goatman,kgoatman4c
1158,Anatol Garrelts,
1159,Andie Enriques,aenriques4e
1160,Chauncey Baggally,
1161,Moore Morphet,mmorphet4g
1162,Bjorn Deller,bdeller4h
1163,Denny Binge,dbinge4i
1164,Gustav Van Rembrandt,gvan4j
1165,Fredelia Novotna,fnovotna4k
1166,Cam Beals,cbeals4l
1167,Felita Smallpeice,fsmallpeice4m
1168,Zelig Halwill,zhalwill4n
1169,Gary Featherbie,gfeatherbie4o
1170,Cori Frisel,cfrisel4p
1171,Maggi Unitt,munitt4q
1172,Joice Umney,jumney4r
1173,Terence Gladbeck,tgladbeck4s
1174,Shandeigh Coche,scoche4t
1175,Sherri Zaniolo,szaniolo4u
1176,Mareah Melia,mmelia4v
1177,Chantalle Younglove,cyounglove4w
1178,Briant Riley,briley4x
1179,Thurston Peotz,
1180,Taryn Duligal,tduligal4z
1181,Batholomew Demko,bdemko50
1182,Miner Ommundsen,mommundsen51
1183,Hale Schruurs,hschruurs52
1184,Bettina Martynka,bmartynka53
1185,Irita Rustan,irustan54
1186,Markos Baulch,mbaulch55
1187,Sibylla Trenholme,strenholme56
1188,Kristan Sconce,ksconce57
1189,Camey Antham,cantham58
1190,Judy Fruchon,
1191,Kennedy Crepel,kcrepel5a
1192,Anton Kryzhov,akryzhov5b
1193,Cornela Howlin,chowlin5c
1194,Devonne Caddie,dcaddie5d
1195,Traci Ace,tace5e
1196,Tessa Boles,tboles5f
1197,Ladonna Murra,lmurra5g
1198,Claudina Marcinkus,cmarcinkus5h
1199,Arnie Arnoll,aarnoll5i
1200,Dosi Pinnington,dpinnington5j
1201,Haven Haukey,hhaukey5k
1202,Wendell Pethick,wpethick5l
1203,Garner Hepher,ghepher5m
1204,Lionello Cluett,lcluett5n
1205,Craggie McClary,cmcclary5o
1206,Prent Tomczak,ptomczak5p
1207,Lenard Mailey,lmailey5q
1208,Jan Bettinson,jbettinson5r
1209,Damara Blondin,dblondin5s
1210,Imogene Attryde,iattryde5t
1211,Meggie Preble,mpreble5u
1212,Reinhard Goforth,rgoforth5v
1213,Albrecht McQuirk,amcquirk5w
1214,Gill Dilks,gdilks5x
1215,Aldus McGrey,amcgrey5y
1216,Calida Bescoby,cbescoby5z
1217,Derwin Pantin,dpantin60
1218,Danika Downgate,ddowngate61
1219,Hanny Greenshields,
1220,Faulkner McCaughey,fmccaughey63
1221,Gabrila Cahen,gcahen64
1222,Kordula Nund,knund65
1223,Elyse Mash,emash66
1224,Reggi Sullens,rsullens67
1225,Rickie Pischof,rpischof68
1226,Kiley Lilly,klilly69
1227,Josy Gillio,jgillio6a
1228,Edwin Mosten,emosten6b
1229,Shea Sysland,ssysland6c
1230,Marwin McGowran,mmcgowran6d
1231,Dal Bleckly,dbleckly6e
1232,Evvie Balden,ebalden6f
1233,Cara Penniell,cpenniell6g
1234,Iago Gaynsford,igaynsford6h
1235,Doralia Sans,
1236,Holli Kruger,hkruger6j
1237,Dane Abthorpe,dabthorpe6k
1238,Cahra Tomasek,ctomasek6l
1239,Bert Bowser,bbowser6m
1240,Marris Vivien,mvivien6n
1241,Kayne Boutwell,kboutwell6o
1242,Celestyn Allbon,callbon6p
1243,Joann Tranmer,jtranmer6q
1244,Gisela Hearnah,ghearnah6r
1245,Tiffi Goatcher,
1246,Sigvard Craigs,scraigs6t
1247,Rycca Blackleech,rblackleech6u
1248,Kristine Cocks,kcocks6v
1249,Cati Di Batista,cdi6w
1250,North Leonardi,nleonardi6x
1251,Karolina MacElholm,kmacelholm6y
1252,Grantley Heinschke,gheinschke6z
1253,Flinn Dorre,fdorre70
1254,Vito Espinazo,vespinazo71
1255,Jarret Cudby,jcudby72
1256,Dayle Blockley,dblockley73
1257,Donn Bowdery,dbowdery74
1258,Esmeralda Fennick,efennick75
1259,Mari Grimble,mgrimble76
1260,Annabel Grelka,agrelka77
1261,Cole Calfe,ccalfe78
1262,Simone Roskelly,sroskelly79
1263,Rufe Mahy,rmahy7a
1264,Royal Haigh,rhaigh7b
1265,Rachel Corwin,rcorwin7c
1266,Kattie Dinnis,
1267,Harriett Martijn,hmartijn7e
1268,Marget Borton,mborton7f
1269,Fulton Bentjens,fbentjens7g
1270,Berna Gillan,bgillan7h
1271,Opalina Iwaszkiewicz,oiwaszkiewicz7i
1272,Etti Oakinfold,eoakinfold7j
1273,Letitia Bartolic,
1274,Seka Hamblett,shamblett7l
1275,Linoel Buddell,lbuddell7m
1276,Ava Goady,agoady7n
1277,Elva Bydaway,ebydaway7o
1278,Emili Duligall,eduligall7p
1279,Griffin De Meis,gde7q
1280,Janot Buxcey,jbuxcey7r
1281,Sumner Earp,searp7s
1282,Siegfried Gandy,sgandy7t
1283,Fitzgerald Boerder,fboerder7u
1284,Antonio Schouthede,aschouthede7v
1285,Rolfe Mordecai,rmordecai7w
1286,Syman Fellow,sfellow7x
1287,Cecilio McGrann,cmcgrann7y
1288,Miran Aird,
1289,Birdie Clarage,bclarage80
1290,Alejandro Ubach,aubach81
1291,Violette Nanelli,vnanelli82
1292,Milty Collings,mcollings83
1293,Hallie Negal,hnegal84
1294,Vidovic Feirn,
1295,Prissie Berthon,pberthon86
1296,Clementine Cannop,ccannop87
1297,Tim Scraggs,
1298,Sidonia De La Haye,sde89
1299,Fiann Cristofori,fcristofori8a
1300,Melony Girod,mgirod8b
1301,Barbie McQuillin,bmcquillin8c
1302,Rhona Paffett,rpaffett8d
1303,Carling Veljes,cveljes8e
1304,Salaidh Bruffell,sbruffell8f
1305,Maximilianus Radenhurst,mradenhurst8g
1306,Baxie Tissiman,btissiman8h
1307,Kara-lynn Swire,kswire8i
1308,Ashley Croix,acroix8j
1309,Stacee Ledeker,sledeker8k
1310,Herb Gozzard,hgozzard8l
1311,Randolph Girardetti,rgirardetti8m
1312,Lyssa Schelle,lschelle8n
1313,Eliot Rockhill,erockhill8o
1314,Bartolomeo Shulem,bshulem8p
1315,Red Mulcaster,
1316,Yettie Yannoni,yyannoni8r
1317,Travers Kermath,tkermath8s
1318,Retha Tern,rtern8t
1319,Jada Minister,jminister8u
1320,Adair Denyukin,adenyukin8v
1321,Jamima Brimmacombe,jbrimmacombe8w
1322,Yovonnda Syers,ysyers8x
1323,Lian Paunsford,lpaunsford8y
1324,Sylvan Neagle,sneagle8z
1325,Lyle Ovitz,lovitz90
1326,Carlyle Dodsley,cdodsley91
1327,Etta Ionnidis,eionnidis92
1328,Melvyn Paschek,mpaschek93
1329,Margalo Jebb,mjebb94
1330,Bonita Hoggetts,
1331,Mag Criag,mcriag96
1332,Corliss Turrill,cturrill97
1333,Jewell Dust,jdust98
1334,Dolph Kalinovich,dkalinovich99
1335,Eugene Vickery,evickery9a
1336,Haleigh Todari,htodari9b
1337,Aguste Pendock,apendock9c
1338,Bernhard Coslitt,bcoslitt9d
1339,Hildegarde Yong,hyong9e
1340,Frieda Hawkswood,
1341,Bernita Blumson,bblumson9g
1342,Salomo Quennell,squennell9h
1343,Aeriell Aimable,aaimable9i
1344,Flor Schulkins,fschulkins9j
1345,Fredia Glasbey,fglasbey9k
1346,Winston Seeger,wseeger9l
1347,Carmelle Sedgemore,csedgemore9m
1348,Dewain Danigel,ddanigel9n
1349,Nobie Archambault,narchambault9o
1350,Cordelia Mulvaney,cmulvaney9p
1351,Murial Dimblebee,mdimblebee9q
1352,Jermain Treweke,jtreweke9r
1353,Christopher Wiffen,cwiffen9s
1354,Daryn De Giorgio,dde9t
1355,Elberta Learmonth,elearmonth9u
1356,Jaymee Arnau,jarnau9v
1357,Hester Gellion,hgellion9w
1358,Esdras Bestall,
1359,Lotte Berrey,lberrey9y
1360,Quintina Sabati,qsabati9z
1361,Janaya Webbe,jwebbea0
1362,Rutledge Moorcraft,rmoorcrafta1
1363,Sondra Prys,sprysa2
1364,Manfred Pendrid,mpendrida3
1365,Alley Pechell,apechella4
1366,Cristy Joplin,cjoplina5
1367,Dukie Melarkey,dmelarkeya6
1368,Yves McArthur,
1369,Eldridge Matula,
1370,Jemimah Jickles,jjicklesa9
1371,Wendell Jaray,wjarayaa
1372,Beverlee Vice,bviceab
1373,Kelci Starie,kstarieac
1374,Emlen Scarffe,escarffead
1375,Kira McCoughan,kmccoughanae
1376,Hubert Ropars,hroparsaf
1377,Kirbie Gummoe,kgummoeag
1378,Broddy Brigdale,bbrigdaleah
1379,Pascal Serridge,pserridgeai
1380,Brunhilda Pinar,bpinaraj
1381,Ammamaria Beharrell,abeharrellak
1382,Cherri Abbati,cabbatial
1383,Conny Shivell,cshivellam
1384,Cacilia Cussins,ccussinsan
1385,Keslie Waadenburg,kwaadenburgao
1386,Vinnie Loncaster,vloncasterap
1387,Gerrilee Cloughton,
1388,Jeddy Abade,jabadear
1389,Rosemonde Deering,rdeeringas
1390,Bertie Slobom,bslobomat
1391,Mozes Goldie,mgoldieau
1392,Myrwyn Edgecumbe,medgecumbeav
1393,Kirk Purshouse,kpurshouseaw
1394,Sarita Beckles,sbecklesax
1395,Paulo Maharey,pmahareyay
1396,Sandi Hollindale,shollindaleaz
1397,Vlad Collicott,vcollicottb0
1398,Paulo Gapper,pgapperb1
1399,Kelcie Esilmon,kesilmonb2
1400,Ernestine Wrate,ewrateb3
1401,Jeanna Fish,jfishb4
1402,Thebault Coulthart,tcoulthartb5
1403,Tonya Mungin,tmunginb6
1404,Moselle Benedicte,mbenedicteb7
1405,Skipper Cockling,scocklingb8
1406,Mackenzie Juden,mjudenb9
1407,Viva Conant,vconantba
1408,Banky Artist,bartistbb
1409,Brit Barus,bbarusbc
1410,Tremayne McClelland,tmcclellandbd
1411,Rafaelita Delgaty,rdelgatybe
1412,Kristien Schreiner,kschreinerbf
1413,Blondy MacEllen,bmacellenbg
1414,Bobbie Southeran,bsoutheranbh
1415,Kerwin Treslove,ktreslovebi
1416,Benjamen Huntall,bhuntallbj
1417,Xever Higbin,xhigbinbk
1418,Grenville Greenhead,ggreenheadbl
1419,Jewel Schach,jschachbm
1420,Sybille Klimochkin,sklimochkinbn
1421,Peggi Dermott,pdermottbo
1422,Odessa Brumfield,obrumfieldbp
1423,Farris Sadd,fsaddbq
1424,Percy Polland,ppollandbr
1425,Abraham Greenmon,agreenmonbs
1426,Natty Natt,nnattbt
1427,Vanna Bladge,vbladgebu
1428,Hunter Bailes,hbailesbv
1429,Erick Habbal,ehabbalbw
1430,Opal Maskall,omaskallbx
1431,Teresita Niessen,tniessenby
1432,Louie Algie,lalgiebz
1433,Jeanette Sange,jsangec0
1434,Britte Skeat,bskeatc1
1435,Stoddard Viggers,sviggersc2
1436,Olive Dugget,oduggetc3
1437,Oliviero Behr,obehrc4
1438,Kandy Lehemann,klehemannc5
1439,Cointon Killner,ckillnerc6
1440,Vern Pesik,vpesikc7
1441,Kasey MacClay,
1442,Jourdain Tuny,jtunyc9
1443,Hamlin Dockwray,hdockwrayca
1444,Emmey Ezzy,eezzycb
1445,Brigida Solano,bsolanocc
1446,Roarke Moggach,rmoggachcd
1447,Schuyler Dainty,sdaintyce
1448,Isadora De Mars,idecf
1449,Ikey Gabbotts,igabbottscg
1450,Bradan Pleager,bpleagerch
1451,Josie Menlow,jmenlowci
1452,Freeland Franciskiewicz,
1453,Angy Sheddan,asheddanck
1454,Eugene Rebanks,erebankscl
1455,Janie McKeaney,
1456,Nance Baudouin,nbaudouincn
1457,Gerhardine McGarrie,gmcgarrieco
1458,Fayette Rawsthorne,frawsthornecp
1459,Madelin Guiducci,mguiduccicq
1460,Radcliffe Leece,rleececr
1461,Allis Beckerleg,abeckerlegcs
1462,Elspeth Froggatt,efroggattct
1463,Raynor Brabant,rbrabantcu
1464,Fowler Arling,farlingcv
1465,Bennie Seefus,bseefuscw
1466,Clementius Limrick,climrickcx
1467,Hendrika Khomin,hkhomincy
1468,Dottie Vaszoly,dvaszolycz
1469,Abigail Doodney,adoodneyd0
1470,Marthena Ochterlonie,mochterlonied1
1471,Suzi Sarll,ssarlld2
1472,Crissy Yendall,cyendalld3
1473,Karita Fawdrie,kfawdried4
1474,Therine Yakutin,tyakutind5
1475,Carey Hagard,chagardd6
1476,Melisandra Yielding,myieldingd7
1477,Roger Greetland,rgreetlandd8
1478,Isidro Adney,iadneyd9
1479,Sarene Jiggens,
1480,Mora O'Shee,mosheedb
1481,Theo Bodicam,tbodicamdc
1482,Renado Cuff,rcuffdd
1483,Alexei Lightbown,alightbownde
1484,Peggy Alberti,palbertidf
1485,Whitaker Guillot,wguillotdg
1486,Bekki Magne,bmagnedh
1487,Jenilee Deakin,jdeakindi
1488,Elwira Lill,elilldj
1489,Felicdad Farndell,ffarndelldk
1490,Ulrikaumeko Culpen,uculpendl
1491,Hester Dunsford,hdunsforddm
1492,Shelly Bough,sboughdn
1493,Vlad Parsell,vparselldo
1494,Lolita Hogbourne,lhogbournedp
1495,Gwendolin Kemm,gkemmdq
1496,Sheba Fairy,sfairydr
1497,Hilarius Bushby,hbushbyds
1498,Frasco Latliff,flatliffdt
1499,Maryann Caroli,
1500,Patti Rosewarne,prosewarnedv
1501,Salmon Dyka,sdykadw
1502,Gregoor Demetr,gdemetrdx
1503,Sim Bracco,sbraccody
1504,Fraze Shields,fshieldsdz
1505,Austin Bolsteridge,abolsteridgee0
1506,Hashim Boyton,hboytone1
1507,Emily Feary,efearye2
1508,Orelia Crannage,ocrannagee3
1509,Junette O'Conor,joconore4
1510,Jan Payze,jpayzee5
1511,Justine Cake,jcakee6
1512,Clevie Barthod,cbarthode7
1513,Rodge Edgcombe,redgcombee8
1514,Babette Straw,bstrawe9
1515,Olivier Catley,ocatleyea
1516,Alethea Rathborne,arathborneeb
1517,Xymenes Strick,xstrickec
1518,Kip Obbard,kobbarded
1519,Cele De Bernardi,cdeee
1520,Doti Alwood,dalwoodef
1521,Germain Goodbarne,ggoodbarneeg
1522,Demetria Dumphreys,ddumphreyseh
1523,Alys Broomhall,abroomhallei
1524,Wallace Galero,wgaleroej
1525,Hamish Rawdall,
1526,Michele Andryszczak,mandryszczakel
1527,Audy Dunmore,adunmoreem
1528,Lee Peller,lpelleren
1529,Zackariah Facchini,zfacchinieo
1530,Langston Vertey,lverteyep
1531,Reade Carlett,rcarletteq
1532,Elden Upward,eupwarder
1533,Paddie Mathwin,pmathwines
1534,Leonid Stappard,lstappardet
1535,Josefa Yerrall,jyerralleu
1536,Madge Lythgoe,mlythgoeev
1537,Dore Siddon,dsiddonew
1538,Harmon Peltz,hpeltzex
1539,Roxana Winkle,rwinkleey
1540,Catherin Aylmer,caylmerez
1541,Lola Simounet,lsimounetf0
1542,Kyle Bolstridge,kbolstridgef1
1543,Jay Twine,jtwinef2
1544,Lea Baldock,
1545,Theo Sturdgess,
1546,Denni Pfaff,dpfafff5
1547,Brewer Bright,bbrightf6
1548,Alick Merrilees,amerrileesf7
1549,Mair Burbank,mburbankf8
1550,Minnaminnie Rubel,mrubelf9
1551,Haywood Crosby,hcrosbyfa
1552,Alice Giblin,agiblinfb
1553,Park Buckbee,pbuckbeefc
1554,Inez Parlor,iparlorfd
1555,Rodolfo Beebis,
1556,Cherin Dibdall,cdibdallff
1557,Esmeralda McConachie,emcconachiefg
1558,Sollie Schnitter,sschnitterfh
1559,Claire Ridhole,cridholefi
1560,Bernadine Ong,bongfj
1561,Aile Hartzogs,ahartzogsfk
1562,Yvon Lezemere,ylezemerefl
1563,Rodger Pont,rpontfm
1564,Eolande Goch,egochfn
1565,Tommy Kinny,tkinnyfo
1566,Eberto Helian,ehelianfp
1567,Roshelle Talmadge,rtalmadgefq
1568,Izzy Van Der Weedenburg,ivanfr
1569,Nathanael O'Cullen,nocullenfs
1570,Nahum Halt,nhaltft
1571,Clementina Girogetti,cgirogettifu
1572,Carlynne Rosendorf,crosendorffv
1573,Anabal Curcher,acurcherfw
1574,Egbert Edelheid,eedelheidfx
1575,Joella O'Cridigan,jocridiganfy
1576,Hatti Poure,
1577,Lexy Leadbetter,lleadbetterg0
1578,Dale Yurchishin,dyurchishing1
1579,Ester Boribal,eboribalg2
1580,Forrester McCusker,fmccuskerg3
1581,Jermayne Edwicke,jedwickeg4
1582,Bliss Kiffe,bkiffeg5
1583,Erda Duignan,eduignang6
1584,Durward Cockburn,dcockburng7
1585,Conant Rabier,crabierg8
1586,Lincoln Lillico,llillicog9
1587,Niccolo Challender,nchallenderga
1588,Aubrette Coughlan,acoughlangb
1589,Reina Gooday,rgoodaygc
1590,Jessalyn Brownhall,jbrownhallgd
1591,Marris Meneghelli,mmeneghellige
1592,Ezri Reichhardt,ereichhardtgf
1593,Erica Apted,eaptedgg
1594,Uriah Blundin,ublundingh
1595,Erda Sparwell,esparwellgi
1596,Brandy July,bjulygj
1597,Jacquetta Kennford,jkennfordgk
1598,Garvin Bullon,gbullongl
1599,Thain Fenn,tfenngm
1600,Rutger Hewertson,rhewertsongn
1601,Andrew Barnicott,abarnicottgo
1602,Mignon Abramsky,mabramskygp
1603,Charlton Godspede,cgodspedegq
1604,Lindsay D'Aulby,ldaulbygr
1605,Townsend Longland,tlonglandgs
1606,Keir Younie,kyouniegt
1607,Noelyn Heathorn,nheathorngu
1608,Kincaid Muddimer,kmuddimergv
1609,Ingar Bambridge,ibambridgegw
1610,Eliza Duckels,educkelsgx
1611,Yovonnda Guiu,yguiugy
1612,Berke Trussman,
1613,Thia Boscher,tboscherh0
1614,Darell Duncklee,ddunckleeh1
1615,Ingeborg Fudger,ifudgerh2
1616,Katrine Ramelet,krameleth3
1617,Rose Lanceter,rlanceterh4
1618,Lissy Dunseath,ldunseathh5
1619,Nichols Truder,ntruderh6
1620,Georgie Rubinovici,grubinovicih7
1621,Rhodie Christoffersen,rchristoffersenh8
1622,Kylynn Medmore,kmedmoreh9
1623,Blinni Pracy,bpracyha
1624,Ginger Prenty,gprentyhb
1625,Sara Glanz,sglanzhc
1626,Raeann Mathet,rmathethd
1627,Adrea Durtnall,adurtnallhe
1628,Forrester Stollmeier,
1629,Larissa Shanley,lshanleyhg
1630,Michale Streak,mstreakhh
1631,Clerissa Linde,clindehi
1632,Stefano Iacovides,siacovideshj
1633,Josephine Keighley,jkeighleyhk
1634,Stern Candie,scandiehl
1635,Stormy Matton,smattonhm
1636,Estrella Maiden,emaidenhn
1637,Pansie Tremlett,ptremlettho
1638,Sigrid Mussen,smussenhp
1639,Evita Edward,
1640,Keenan Degnen,kdegnenhr
1641,Britte Renshaw,brenshawhs
1642,Pat Tidmas,ptidmasht
1643,Gabey Sigfrid,gsigfridhu
1644,Sandro Tichner,stichnerhv
1645,Randell Melbert,rmelberthw
1646,Jerrie Gammon,jgammonhx
1647,Linda Horburgh,lhorburghhy
1648,Towny Dwelley,tdwelleyhz
1649,Bertine Hucker,bhuckeri0
1650,Celinka Abarough,cabaroughi1
1651,Flinn Hurdman,fhurdmani2
1652,Bancroft Ivers,biversi3
1653,Maudie Wardlaw,mwardlawi4
1654,Ange Spelwood,aspelwoodi5
1655,Nevile Goodspeed,ngoodspeedi6
1656,Maribeth Fassam,mfassami7
1657,Ola Towers,otowersi8
1658,Barb Chiverton,bchivertoni9
1659,Clarita Dowrey,cdowreyia
1660,Orsola Tabour,otabourib
1661,Harry Tague,htagueic
1662,Venus Napthine,vnapthineid
1663,Sybila Cattemull,
1664,Hermy Cardenas,hcardenasif
1665,Sherye Denyukhin,sdenyukhinig
1666,Teddy Yendle,tyendleih
1667,David Polo,dpoloii
1668,Gabriela Schumacher,gschumacherij
1669,Tomaso Sabati,tsabatiik
1670,Felicio Butterfill,fbutterfillil
1671,Britney Marc,bmarcim
1672,Marla Cowpe,mcowpein
1673,Ellerey Lynas,elynasio
1674,Berny Oakenfall,boakenfallip
1675,Veronica Thackham,vthackhamiq
1676,Addy Clemmen,aclemmenir
1677,Kylie Depka,kdepkais
1678,Merci O' Mulderrig,moit
1679,Shayne Jedrychowski,sjedrychowskiiu
1680,Dolli Salerg,dsalergiv
1681,Melosa Itzkovici,mitzkoviciiw
1682,Violetta Fawdery,vfawderyix
1683,Teresa Ivashnyov,tivashnyoviy
1684,Constancia Fincke,cfinckeiz
1685,Sayer Scoular,sscoularj0
1686,Colline Will,cwillj1
1687,Lucais Jevons,ljevonsj2
1688,Nonnah Mairs,nmairsj3
1689,Hayley Fley,hfleyj4
1690,Clyde Sailes,csailesj5
1691,Charity Mealand,cmealandj6
1692,Horatia Gargett,hgargettj7
1693,Evonne Vasin,evasinj8
1694,Daphna Vedishchev,dvedishchevj9
1695,Melisande Mac Giany,mmacja
1696,Alexina Skillern,askillernjb
1697,Modestine Stainland,mstainlandjc
1698,Wylie Thorn,wthornjd
1699,Demetri Siman,dsimanje
1700,Joshuah Checci,jcheccijf
1701,Ricard Boot,rbootjg
1702,Nelli Worrill,nworrilljh
1703,Sallyanne Napier,snapierji
1704,Yancy Pearsey,ypearseyjj
1705,Shayla Livick,slivickjk
1706,Chanda Cannan,ccannanjl
1707,Eustace Secret,esecretjm
1708,Noell Cranstoun,ncranstounjn
1709,Yvette Tomet,ytometjo
1710,Daphne Sommerville,dsommervillejp
1711,Anselma Gant,agantjq
1712,Darline Beatens,dbeatensjr
1713,Denise Keep,dkeepjs
1714,Wyndham Ternott,wternottjt
1715,Boris Petegree,bpetegreeju
1716,Godfree Clendening,gclendeningjv
1717,Catriona Shoreson,cshoresonjw
1718,Jedidiah Hedden,jheddenjx
1719,Alysa Fynn,afynnjy
1720,Giordano Kearney,gkearneyjz
1721,Mario Driffill,mdriffillk0
1722,Roma Thomassin,rthomassink1
1723,Dukey Costa,dcostak2
1724,Tildi Dudenie,tdudeniek3
1725,Sauncho Shilstone,sshilstonek4
1726,Nadeen Bohlin,nbohlink5
1727,Edna Comar,ecomark6
1728,Emelyne Warmisham,ewarmishamk7
1729,Adams Dudenie,adudeniek8
1730,Gillie McAne,gmcanek9
1731,Currey Checcuzzi,ccheccuzzika
1732,Hakeem Scrace,hscracekb
1733,Krystle Moisey,kmoiseykc
1734,Deeann True,dtruekd
1735,Shani Dunster,sdunsterke
